OU_NAME,CUSTOMER_NUMBER,customer name,BRAND,SALES_ORDER,CUST_PO_NUMBER,ORDER_TYPE,HEAD_STATUS,LINE_NUMBER,STYLE,COLOR,STYLE_COLOR,BLANK,SKU,SKU_DESC,UPC,LINE_STATUS,COMMENT1,SELLING_SEASON_CODE,ORDERED_DATE,REQUEST_DATE,SCHEDULE_DATE,LAD,DEMAND_CLASS,OPEN_QTY,RRP,discount,unit selling price with discount,selling price with discount
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,141.3,1174196,CWTC,1174196-CWTC,,1174196-CWTC-10,M CL ULTRA MINI WEATHER HYBRID,198605309595,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1799,0.8,1439.2,2878.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,141.4,1174196,CWTC,1174196-CWTC,,1174196-CWTC-10,M CL ULTRA MINI WEATHER HYBRID,198605309595,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,158.1,1016222,CHE,1016222-CHE,,1016222-CHE-05,W CLASSIC MINI II,190108087338,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,9,1599,0.8,1279.2,11512.800000000001
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,158.2,1016222,CHE,1016222-CHE,,1016222-CHE-05,W CLASSIC MINI II,190108087338,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1599,0.8,1279.2,2558.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,158.3,1016222,CHE,1016222-CHE,,1016222-CHE-05,W CLASSIC MINI II,190108087338,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,158.4,1016222,CHE,1016222-CHE,,1016222-CHE-05,W CLASSIC MINI II,190108087338,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1599,0.8,1279.2,2558.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,159.1,1016222,CHE,1016222-CHE,,1016222-CHE-06,W CLASSIC MINI II,190108087345,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,83,1599,0.8,1279.2,106173.6
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,159.2,1016222,CHE,1016222-CHE,,1016222-CHE-06,W CLASSIC MINI II,190108087345,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,10,1599,0.8,1279.2,12792.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,159.3,1016222,CHE,1016222-CHE,,1016222-CHE-06,W CLASSIC MINI II,190108087345,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1599,0.8,1279.2,2558.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,159.4,1016222,CHE,1016222-CHE,,1016222-CHE-06,W CLASSIC MINI II,190108087345,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1599,0.8,1279.2,1279.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,159.5,1016222,CHE,1016222-CHE,,1016222-CHE-06,W CLASSIC MINI II,190108087345,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,159.6,1016222,CHE,1016222-CHE,,1016222-CHE-06,W CLASSIC MINI II,190108087345,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,159.7,1016222,CHE,1016222-CHE,,1016222-CHE-06,W CLASSIC MINI II,190108087345,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1599,0.8,1279.2,2558.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,169.1,1016225,CHE,1016225-CHE,,1016225-CHE-06,W BAILEY BOW II,190108088618,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,20,1999,0.8,1599.2,31984.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,169.2,1016225,CHE,1016225-CHE,,1016225-CHE-06,W BAILEY BOW II,190108088618,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1999,0.8,1599.2,3198.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,169.3,1016225,CHE,1016225-CHE,,1016225-CHE-06,W BAILEY BOW II,190108088618,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,3,1999,0.8,1599.2,4797.6
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,173.1,1016501,CHE,1016501-CHE,,1016501-CHE-05,W MINI BAILEY BOW II,190108140743,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,3,1799,0.8,1439.2,4317.6
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,173.2,1016501,CHE,1016501-CHE,,1016501-CHE-05,W MINI BAILEY BOW II,190108140743,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,173.3,1016501,CHE,1016501-CHE,,1016501-CHE-05,W MINI BAILEY BOW II,190108140743,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,173.4,1016501,CHE,1016501-CHE,,1016501-CHE-05,W MINI BAILEY BOW II,190108140743,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,174.1,1016501,CHE,1016501-CHE,,1016501-CHE-06,W MINI BAILEY BOW II,190108140750,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,15,1799,0.8,1439.2,21588.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,174.2,1016501,CHE,1016501-CHE,,1016501-CHE-06,W MINI BAILEY BOW II,190108140750,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,174.3,1016501,CHE,1016501-CHE,,1016501-CHE-06,W MINI BAILEY BOW II,190108140750,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,174.4,1016501,CHE,1016501-CHE,,1016501-CHE-06,W MINI BAILEY BOW II,190108140750,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1799,0.8,1439.2,7196.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,174.5,1016501,CHE,1016501-CHE,,1016501-CHE-06,W MINI BAILEY BOW II,190108140750,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,10,1799,0.8,1439.2,14392.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,174.6,1016501,CHE,1016501-CHE,,1016501-CHE-06,W MINI BAILEY BOW II,190108140750,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1799,0.8,1439.2,7196.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,174.7,1016501,CHE,1016501-CHE,,1016501-CHE-06,W MINI BAILEY BOW II,190108140750,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,174.8,1016501,CHE,1016501-CHE,,1016501-CHE-06,W MINI BAILEY BOW II,190108140750,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1799,0.8,1439.2,2878.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,179.1,1016501,RYK,1016501-RYK,,1016501-RYK-06,W MINI BAILEY BOW II,198605259845,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,21,1799,0.8,1439.2,30223.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,179.2,1016501,RYK,1016501-RYK,,1016501-RYK-06,W MINI BAILEY BOW II,198605259845,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,179.3,1016501,RYK,1016501-RYK,,1016501-RYK-06,W MINI BAILEY BOW II,198605259845,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1799,0.8,1439.2,1439.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,183.1,1116109,CHE,1116109-CHE,,1116109-CHE-05,W CLASSIC ULTRA MINI,194715081246,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,12,1499,0.8,1199.2,14390.400000000001
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,183.2,1116109,CHE,1116109-CHE,,1116109-CHE-05,W CLASSIC ULTRA MINI,194715081246,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,183.3,1116109,CHE,1116109-CHE,,1116109-CHE-05,W CLASSIC ULTRA MINI,194715081246,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,3,1499,0.8,1199.2,3597.6000000000004
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,183.4,1116109,CHE,1116109-CHE,,1116109-CHE-05,W CLASSIC ULTRA MINI,194715081246,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,183.5,1116109,CHE,1116109-CHE,,1116109-CHE-05,W CLASSIC ULTRA MINI,194715081246,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,3,1499,0.8,1199.2,3597.6000000000004
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,184.1,1116109,CHE,1116109-CHE,,1116109-CHE-06,W CLASSIC ULTRA MINI,194715081253,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,13,1499,0.8,1199.2,15589.6
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,184.2,1116109,CHE,1116109-CHE,,1116109-CHE-06,W CLASSIC ULTRA MINI,194715081253,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,3,1499,0.8,1199.2,3597.6000000000004
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,184.3,1116109,CHE,1116109-CHE,,1116109-CHE-06,W CLASSIC ULTRA MINI,194715081253,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1499,0.8,1199.2,5996.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,184.4,1116109,CHE,1116109-CHE,,1116109-CHE-06,W CLASSIC ULTRA MINI,194715081253,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,184.5,1116109,CHE,1116109-CHE,,1116109-CHE-06,W CLASSIC ULTRA MINI,194715081253,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1499,0.8,1199.2,5996.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,184.6,1116109,CHE,1116109-CHE,,1116109-CHE-06,W CLASSIC ULTRA MINI,194715081253,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,184.7,1116109,CHE,1116109-CHE,,1116109-CHE-06,W CLASSIC ULTRA MINI,194715081253,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,184.8,1116109,CHE,1116109-CHE,,1116109-CHE-06,W CLASSIC ULTRA MINI,194715081253,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1499,0.8,1199.2,2398.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,184.9,1116109,CHE,1116109-CHE,,1116109-CHE-06,W CLASSIC ULTRA MINI,194715081253,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,185.1,1116109,CHE,1116109-CHE,,1116109-CHE-07,W CLASSIC ULTRA MINI,194715081260,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,4,1499,0.8,1199.2,4796.8
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,185.2,1116109,CHE,1116109-CHE,,1116109-CHE-07,W CLASSIC ULTRA MINI,194715081260,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,185.3,1116109,CHE,1116109-CHE,,1116109-CHE-07,W CLASSIC ULTRA MINI,194715081260,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1499,0.8,1199.2,2398.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,185.4,1116109,CHE,1116109-CHE,,1116109-CHE-07,W CLASSIC ULTRA MINI,194715081260,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1499,0.8,1199.2,5996.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,185.5,1116109,CHE,1116109-CHE,,1116109-CHE-07,W CLASSIC ULTRA MINI,194715081260,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,4,1499,0.8,1199.2,4796.8
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,185.6,1116109,CHE,1116109-CHE,,1116109-CHE-07,W CLASSIC ULTRA MINI,194715081260,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,185.7,1116109,CHE,1116109-CHE,,1116109-CHE-07,W CLASSIC ULTRA MINI,194715081260,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1499,0.8,1199.2,2398.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,185.8,1116109,CHE,1116109-CHE,,1116109-CHE-07,W CLASSIC ULTRA MINI,194715081260,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1499,0.8,1199.2,2398.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,185.9,1116109,CHE,1116109-CHE,,1116109-CHE-07,W CLASSIC ULTRA MINI,194715081260,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,189.2,1116109,GREY,1116109-GREY,,1116109-GREY-06,W CLASSIC ULTRA MINI,194715082144,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1499,0.8,1199.2,2398.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,189.4,1116109,GREY,1116109-GREY,,1116109-GREY-06,W CLASSIC ULTRA MINI,194715082144,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1499,0.8,1199.2,2398.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,189.6,1116109,GREY,1116109-GREY,,1116109-GREY-06,W CLASSIC ULTRA MINI,194715082144,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1499,0.8,1199.2,5996.0
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,189.7,1116109,GREY,1116109-GREY,,1116109-GREY-06,W CLASSIC ULTRA MINI,194715082144,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,189.8,1116109,GREY,1116109-GREY,,1116109-GREY-06,W CLASSIC ULTRA MINI,194715082144,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1499,0.8,1199.2,1199.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,202.1,1171533,CHE,1171533-CHE,,1171533-CHE-05,W ESMEE BOOT,198605270819,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1999,0.8,1599.2,1599.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,202.2,1171533,CHE,1171533-CHE,,1171533-CHE-05,W ESMEE BOOT,198605270819,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1999,0.8,1599.2,1599.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,202.3,1171533,CHE,1171533-CHE,,1171533-CHE-05,W ESMEE BOOT,198605270819,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1999,0.8,1599.2,3198.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,202.4,1171533,CHE,1171533-CHE,,1171533-CHE-05,W ESMEE BOOT,198605270819,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1999,0.8,1599.2,3198.4
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,202.5,1171533,CHE,1171533-CHE,,1171533-CHE-05,W ESMEE BOOT,198605270819,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1999,0.8,1599.2,1599.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,203.1,1171533,CHE,1171533-CHE,,1171533-CHE-06,W ESMEE BOOT,198605270871,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,29,1999,0.8,1599.2,46376.8
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,203.2,1171533,CHE,1171533-CHE,,1171533-CHE-06,W ESMEE BOOT,198605270871,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1999,0.8,1599.2,1599.2
Deckers Shanghai OU,77430506-UGG,Customer 29,UGG,133347938,F25-RHRL-SEP,Bulk Order Pre-Season-Shanghai,BOOKED,203.3,1171533,CHE,1171533-CHE,,1171533-CHE-06,W ESMEE BOOT,198605270871,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1999,0.8,1599.2,3198.4
